19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
19.000000 	 0.000000 	 0.000000 	 TRUE 
18.000000 	 0.000000 	 0.000000 	 TRUE 
17.000000 	 0.000000 	 0.000000 	 TRUE 
15.000000 	 0.000000 	 0.000000 	 TRUE 
14.000000 	 0.000000 	 0.000000 	 TRUE 
14.000000 	 0.000000 	 0.000000 	 TRUE 
14.000000 	 0.000000 	 0.000000 	 TRUE 
17.000000 	 0.000000 	 0.000000 	 TRUE 
21.000000 	 0.000000 	 0.000000 	 TRUE 
22.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
24.000000 	 0.000000 	 0.000000 	 TRUE 
